"shah alam, jalan marikh u5/175(dimensi kristal)",
"shah alam, jalan marikh u5/173(dimensi kristal)",
"shah alam, jalan marikh u5/173",
"shah alam, jalan marikh u5/176",
"shah alam, jalan marikh u5/175",
"shah alam, jalan marikh u5/177",
"semenyih, jalan 1, kawasan perindustrian lekas 18",
"semenyih, jalan 1, kawasan perindustrian lekas 18",
"semenyih, jalan besi 1/1",
"semenyih, jalan besi 1/1",
"semenyih, jalan besi 1/1",
"semenyih, jalan besi 1/1",
"semenyih, jalan besi 1/1",
"semenyih, jalan besi 1/1",
"semenyih, jalan besi 1/1",
"semenyih, jalan besi 1/1",
"semenyih, p/l 39357",
"semenyih, p/l 39357",
"semenyih, p/l 39357",
"semenyih, jalan 2, kawasan perindustrian lekas 18",
"semenyih, semenyih integrated 1",
"semenyih, semenyih integrated 1",
"semenyih, semenyih integrated",
"shah alam, jalan 17/58a",
"shah alam, jalan spring 34/23",
"batu arang, off jalan kuala selangor",
"batu arang, off jalan kuala selangor",
"batu arang, off jalan kuala selangor",
"batu arang, off jalan kuala selangor",
"batu arang, off jalan kuala selangor",
"batu arang, kota puteri seksyen 6",
"batu arang, off jalan kuala selangor",
"batu arang, off jalan kuala selangor",
"batu arang, off jalan kuala selangor",
"batu arang, off jalan kuala selangor",
"balakong, jalan teras 1",
"balakong, jalan teras 3",
"balakong, jalan teras 1",
"balakong, jalan teras 1",
"balakong, jalan teras 2",
"balakong, jalan 6/2",
"balakong, jalan 7/1",
"balakong, jalan 7/1",
"balakong, jalan 6/2",
"balakong, jalan perusahaan 3, industri selesa jaya 2",
"balakong, jalan 5/1",
"balakong, jalan 1/5",
"balakong, jalan 2/2a",
"balakong, jalan perusahaan 3, industri selesa jaya 2",
"balakong, jalan 7/5",
"balakong, jalan kb 2/15",
"balakong, pec lot 5199",
"balakong, jalan p1 balakong",
"balakong, jalan p1",
"balakong, jalan p1",
"balakong, jalan kpb 8",
"balakong, jalan p8 perdana 8",
"balakong, off jalan balakong",
"balakong, jalan taming 6",
"balakong, jalan taming p/1",
"balakong, jalan taming 6",
"balakong, jalan taming 5",
"balakong, jalan taming 5",
"balakong, jalan taming 7",
"balakong, jalan taming 7",
"balakong, taming p/1",
"balakong, jalan taming 7",
"balakong, jalan tanming 8",
"beranang, jalan kasuma 2/1, bandar tasik kesuma",
"balakong, jalan bj2t 2/2",
"balakong, jalan bj 2-7",
"balakong, jalan one industrial park 2, one industrial",
"balakong, jalan one industrial park 2",
"balakong, jalan one industrial park 2, one industrial",
"balakong, jalan balakong jaya 6",
"balakong, jalan perindustrian balakong jaya 2",
"balakong, jalan balakong jaya 6",
"balakong, jalan balakong jaya 6",
"beranang, jalan perindustrian mahkota 7",
"beranang, jalan perindustrian mahkota 3/e",
"beranang, jalan perindustrian mahkota 3/e",
"beranang, jl perusahaan 3",
"beranang, jl perusahaan 4",
"beranang, jalan perusahaan 1",
"beranang, jalan perusahaan 1",
"beranang, jalan perusahaan 2",
"shah alam, jalan utarid u5/29",
"shah alam, jalan bukit kemuning",
"shah alam, jalan bukit kemuning",
"shah alam, batu 6 jalan bukit kemuning",
"shah alam, jalan su 8a",
"shah alam, jalan su 8",
"shah alam, batu 7/2 jalan bukit kemuning p/l 1921",
"shah alam, jalan raja lumu 35/132 (p/l 1234)",
"shah alam, jalan bukit kemuning",
"shah alam, jalan 5 off jalan bukit rimau",
"shah alam, jalan 5 off jalan bukit rimau",
"shah alam, jalan 5",
"shah alam, jalan 32/2",
"shah alam, jalan 32/2",
"shah alam, jalan 32/3",
"shah alam, jalan 32/4 (tj)",
"semenyih, jalan ria 2",
"semenyih, jalan ria 2",
"semenyih, jalan semenyih kajang",
"semenyih, jalan ria 2",
"semenyih, jalan ria 2",
"semenyih, crest hill industrial park 2",
"semenyih, crest hill industrial park 2",
"semenyih, crest hill industrial park 2",
"semenyih, crest hill industrial park 2",
"semenyih, crest hill industrial park 2",
"semenyih, jalan 1",
"semenyih, jalan 1",
"semenyih, jalan 2",
"semenyih, jalan 1",
"semenyih, jalan kajang jaya 1",
"semenyih, jalan kajang jaya 1",
"semenyih, jalan kajang jaya 1",
"semenyih, jalan kajang jaya",
"semenyih, jalan kajang jaya",
"semenyih, jalan kajang jaya",
"semenyih, jalan ria 4",
"semenyih, jalan ria 4",
"semenyih, jalan ria 4",
"semenyih, jalan ria 4",
"semenyih, jalan ria 4",
"semenyih, jalan ria 4",
"semenyih, jalan semenyih bangi lama",
"semenyih, jalan 1, kawasan perindustrian lekas 18",
"semenyih, jalan semenyih bangi lama",
"semenyih, jalan semenyih bangi lama",
"semenyih, jalan semenyih bangi lama",
"semenyih, jalan semenyih bangi lama",
"semenyih, jalan semenyih bangi lama",
"shah alam, jalan omboh satu 34/1a",
"shah alam, jalan pasaran 23/5",
"shah alam, jalan lira u3/41/jalan 1a",
"shah alam, jalan keluli 7/109 seksyen 7 shah alam",
"shah alam, jalan keluli 7/109 seksyen 7 shah alam",
"shah alam, jalan lira u3/41 off jalan",
"shah alam, jalan lira u3/41",
"shah alam, jalan keluli 7/109 seksyen 7 shah alam",
"shah alam, jalan keluli 7/109",
"shah alam, jalan keluli 7/109 seksyen 7 shah alam",
"shah alam, jalan astana 1a",
"shah alam, jalan keluli 7/109 seksyen 7 shah alam",
"shah alam, jalan keluli 7/109 seksyen 7 shah alam",
"shah alam, ragum 15/17",
"shah alam, jalan anggerek mokara 31/59",
"shah alam, jalan anggerik mokara 31/51",
"shah alam, jalan anggerik makora 31/60",
"shah alam, jalan anggerik mokara 31/60",
"shah alam, jalan anggerik mokara 31/58",
"shah alam, jalan anggerik mokara 31/62",
"shah alam, jalan anggerik mokara 13/62",
"shah alam, jalan anggerik mokara 31/62",
"shah alam, jalan sepadu 25/123a",
"shah alam, jalan sepadu 25/123a",
"shah alam, jalan sepadu 25/123",
"shah alam, jalan sepadu 25/123a",
"shah alam, jalan sepadu 25/123a",
"shah alam, jalan pelubang 32/200",
"shah alam, jalan sepadu 25/123a",
"shah alam, jalan sepadu 25/123a",
"shah alam, jalan 15/23",
"shah alam, jalan 15/23",
"shah alam, jalan 15/23",
"shah alam, jalan 15/22",
"shah alam, jalan 15/22",
"shah alam, jalan 15/23",
"shah alam, jalan 15/22",
"shah alam, jalan 15/22",
"shah alam, jalan 15/22",
"shah alam, jalan 15/22",
